exam_title,exam_url,question_no,question_text,question_html,image_urls,item_url
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,6,"6.無形資產評價的交易目的，下列哪幾項正確？ 1)企業全部或部分業務的收購；2)無形資產的授權；3)企業破產時資產的清算；4) 無形資產的質押；5)侵權的訴訟 (A) 1,2,3；(B) 1,2,4；(C) 1,3,5；(D) 2,3,5","<a href=""/item-6.%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%9A%84%E4%BA%A4%E6%98%93%E7%9B%AE%E7%9A%84%EF%BC%8C%E4%B8%8B%E5%88%97%E5%93%AA%E5%B9%BE%E9%A0%85%E6%AD%A3%E7%A2%BA%EF%BC%9F+%26nbsp%3B1%29%E4%BC%81%E6%A5%AD%E5%85%A8%E9%83%A8%E6%88%96%E9%83%A8%E5%88%86%E6%A5%AD%E5%8B%99-3251931.htm"">6.無形資產評價的交易目的，下列哪幾項正確？ <br/> 1)企業全部或部分業務的收購；2)無形資產的授權；3)企業破產時資產的清算；4) 無形資產的質押；5)侵權的訴訟 (A) 1,2,3；(B) 1,2,4；(C) 1,3,5；(D) 2,3,5</a>",,https://yamol.tw/item-6.%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%9A%84%E4%BA%A4%E6%98%93%E7%9B%AE%E7%9A%84%EF%BC%8C%E4%B8%8B%E5%88%97%E5%93%AA%E5%B9%BE%E9%A0%85%E6%AD%A3%E7%A2%BA%EF%BC%9F+%26nbsp%3B1%29%E4%BC%81%E6%A5%AD%E5%85%A8%E9%83%A8%E6%88%96%E9%83%A8%E5%88%86%E6%A5%AD%E5%8B%99-3251931.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,7,7.下列何者最不可能影響無形資產的價值？ (A)功能性退化；(B)物理性衰減；(C)經濟性折舊；(D)技術性過時,"<a href=""/item-7.%E4%B8%8B%E5%88%97%E4%BD%95%E8%80%85%E6%9C%80%E4%B8%8D%E5%8F%AF%E8%83%BD%E5%BD%B1%E9%9F%BF%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E7%9A%84%E5%83%B9%E5%80%BC%EF%BC%9F%0D+%28A%29%E5%8A%9F%E8%83%BD%E6%80%A7%E9%80%80%E5%8C%96%EF%BC%9B%28B%29%E7%89%A9%E7%90%86%E6%80%A7%E8%A1%B0%E6%B8%9B%EF%BC%9B-3251932.htm"">7.下列何者最不可能影響無形資產的價值？ (A)功能性退化；(B)物理性衰減；(C)經濟性折舊；(D)技術性過時</a>",,https://yamol.tw/item-7.%E4%B8%8B%E5%88%97%E4%BD%95%E8%80%85%E6%9C%80%E4%B8%8D%E5%8F%AF%E8%83%BD%E5%BD%B1%E9%9F%BF%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E7%9A%84%E5%83%B9%E5%80%BC%EF%BC%9F%0D+%28A%29%E5%8A%9F%E8%83%BD%E6%80%A7%E9%80%80%E5%8C%96%EF%BC%9B%28B%29%E7%89%A9%E7%90%86%E6%80%A7%E8%A1%B0%E6%B8%9B%EF%BC%9B-3251932.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,8,8.下列是 ABC 公司在 2019 年 12 月 31 日的資產負債表的一部分（單位：台幣仟元），請問該公司的營運資金何者正確？ (A) 555；(B) 755；(C) 600；(D) 450,"8.下列是 ABC 公司在 2019 年 12 月 31 日的資產負債表的一部分（單位：台幣仟元），請問該公司的營運資金何者正確？<br/><img data-filename="""" src=""https://img.yamol.tw/file/666a5b5eddfe7.jpg#s-487,140"" style=""width: 487.003px;""/> (A) 555；(B) 755；(C) 600；(D) 450","https://img.yamol.tw/file/666a5b5eddfe7.jpg#s-487,140",https://yamol.tw/item-8.%E4%B8%8B%E5%88%97%E6%98%AF+ABC+%E5%85%AC%E5%8F%B8%E5%9C%A8+2019+%E5%B9%B4+12+%E6%9C%88+31+%E6%97%A5%E7%9A%84%E8%B3%87%E7%94%A2%E8%B2%A0%E5%82%B5%E8%A1%A8%E7%9A%84%E4%B8%80%E9%83%A8%E5%88%86-3251933.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,9,9.關於無形資產評價的敘述，下列何者有誤？ (A)所評估的利益流量，一般指的是現金流量；(B)商譽是不可辨認但具未來經濟效 益的無形資產；(C)所謂的貢獻性資產指的是與標的無形資產共同創造利益流量的 其他無形資產；(D)由合約或法定權利所產生的無形資產，雖然可能無法與其他權 利或義務分離，仍屬於可辨認之無形資產,"<a href=""/item-9.%E9%97%9C%E6%96%BC%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%9A%84%E6%95%98%E8%BF%B0%EF%BC%8C%E4%B8%8B%E5%88%97%E4%BD%95%E8%80%85%E6%9C%89%E8%AA%A4%EF%BC%9F%0D+%28A%29%E6%89%80%E8%A9%95%E4%BC%B0%E7%9A%84%E5%88%A9%E7%9B%8A%E6%B5%81%E9%87%8F%EF%BC%8C%E4%B8%80%E8%88%AC%E6%8C%87%E7%9A%84%E6%98%AF-3251934.htm"">9.關於無形資產評價的敘述，下列何者有誤？ (A)所評估的利益流量，一般指的是現金流量；(B)商譽是不可辨認但具未來經濟效 益的無形資產；(C)所謂的貢獻性資產指的是與標的無形資產共同創造利益流量的 其他無形資產；(D)由合約或法定權利所產生的無形資產，雖然可能無法與其他權 利或義務分離，仍屬於可辨認之無形資產</a>",,https://yamol.tw/item-9.%E9%97%9C%E6%96%BC%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%9A%84%E6%95%98%E8%BF%B0%EF%BC%8C%E4%B8%8B%E5%88%97%E4%BD%95%E8%80%85%E6%9C%89%E8%AA%A4%EF%BC%9F%0D+%28A%29%E6%89%80%E8%A9%95%E4%BC%B0%E7%9A%84%E5%88%A9%E7%9B%8A%E6%B5%81%E9%87%8F%EF%BC%8C%E4%B8%80%E8%88%AC%E6%8C%87%E7%9A%84%E6%98%AF-3251934.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,10,10.根據國際財務報表準則第 3 號，企業併購時，對於被收購公司之每一可辨認資產及負債，應按下列何項價值標準重新評價？ (A)公定價值；(B)公允價格；(C)公平價格；(D)公允價值,"<a href=""/item-10.%E6%A0%B9%E6%93%9A%E5%9C%8B%E9%9A%9B%E8%B2%A1%E5%8B%99%E5%A0%B1%E8%A1%A8%E6%BA%96%E5%89%87%E7%AC%AC+3+%E8%99%9F%EF%BC%8C%E4%BC%81%E6%A5%AD%E4%BD%B5%E8%B3%BC%E6%99%82%EF%BC%8C%E5%B0%8D%E6%96%BC%E8%A2%AB%E6%94%B6%E8%B3%BC%E5%85%AC%E5%8F%B8%E4%B9%8B%E6%AF%8F%E4%B8%80%E5%8F%AF%E8%BE%A8%E8%AA%8D%E8%B3%87%E7%94%A2-3251935.htm"">10.根據國際財務報表準則第 3 號，企業併購時，對於被收購公司之每一可辨認資產及負債，應按下列何項價值標準重新評價？ (A)公定價值；(B)公允價格；(C)公平價格；(D)公允價值</a>",,https://yamol.tw/item-10.%E6%A0%B9%E6%93%9A%E5%9C%8B%E9%9A%9B%E8%B2%A1%E5%8B%99%E5%A0%B1%E8%A1%A8%E6%BA%96%E5%89%87%E7%AC%AC+3+%E8%99%9F%EF%BC%8C%E4%BC%81%E6%A5%AD%E4%BD%B5%E8%B3%BC%E6%99%82%EF%BC%8C%E5%B0%8D%E6%96%BC%E8%A2%AB%E6%94%B6%E8%B3%BC%E5%85%AC%E5%8F%B8%E4%B9%8B%E6%AF%8F%E4%B8%80%E5%8F%AF%E8%BE%A8%E8%AA%8D%E8%B3%87%E7%94%A2-3251935.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,11,11.下列何項財務比率可以用來衡量舉債經營是否有助於提升股東報酬率？ (A)股東權益報酬率；(B)負債權益比率；(C)財務槓桿比率；(D)財務槓桿指數,"<a href=""/item-11.%E4%B8%8B%E5%88%97%E4%BD%95%E9%A0%85%E8%B2%A1%E5%8B%99%E6%AF%94%E7%8E%87%E5%8F%AF%E4%BB%A5%E7%94%A8%E4%BE%86%E8%A1%A1%E9%87%8F%E8%88%89%E5%82%B5%E7%B6%93%E7%87%9F%E6%98%AF%E5%90%A6%E6%9C%89%E5%8A%A9%E6%96%BC%E6%8F%90%E5%8D%87%E8%82%A1%E6%9D%B1%E5%A0%B1%E9%85%AC%E7%8E%87%EF%BC%9F%0D+%28A%29%E8%82%A1-3251936.htm"">11.下列何項財務比率可以用來衡量舉債經營是否有助於提升股東報酬率？ (A)股東權益報酬率；(B)負債權益比率；(C)財務槓桿比率；(D)財務槓桿指數</a>",,https://yamol.tw/item-11.%E4%B8%8B%E5%88%97%E4%BD%95%E9%A0%85%E8%B2%A1%E5%8B%99%E6%AF%94%E7%8E%87%E5%8F%AF%E4%BB%A5%E7%94%A8%E4%BE%86%E8%A1%A1%E9%87%8F%E8%88%89%E5%82%B5%E7%B6%93%E7%87%9F%E6%98%AF%E5%90%A6%E6%9C%89%E5%8A%A9%E6%96%BC%E6%8F%90%E5%8D%87%E8%82%A1%E6%9D%B1%E5%A0%B1%E9%85%AC%E7%8E%87%EF%BC%9F%0D+%28A%29%E8%82%A1-3251936.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,12,12.依評價準則公報第七號「無形資產之評價」規範，下列何者非屬其所定義之「無形資產」？ (A)商標；(B)營業秘密；(C)商譽；(D)有價證券投資,"<a href=""/item-12.%E4%BE%9D%E8%A9%95%E5%83%B9%E6%BA%96%E5%89%87%E5%85%AC%E5%A0%B1%E7%AC%AC%E4%B8%83%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E8%A9%95%E5%83%B9%E3%80%8D%E8%A6%8F%E7%AF%84%EF%BC%8C%E4%B8%8B%E5%88%97%E4%BD%95%E8%80%85%E9%9D%9E%E5%B1%AC%E5%85%B6%E6%89%80%E5%AE%9A%E7%BE%A9%E4%B9%8B%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87-3251937.htm"">12.依評價準則公報第七號「無形資產之評價」規範，下列何者非屬其所定義之「無形資產」？ (A)商標；(B)營業秘密；(C)商譽；(D)有價證券投資</a>",,https://yamol.tw/item-12.%E4%BE%9D%E8%A9%95%E5%83%B9%E6%BA%96%E5%89%87%E5%85%AC%E5%A0%B1%E7%AC%AC%E4%B8%83%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E8%A9%95%E5%83%B9%E3%80%8D%E8%A6%8F%E7%AF%84%EF%BC%8C%E4%B8%8B%E5%88%97%E4%BD%95%E8%80%85%E9%9D%9E%E5%B1%AC%E5%85%B6%E6%89%80%E5%AE%9A%E7%BE%A9%E4%B9%8B%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87-3251937.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,13,13.依評價準則公報第七號「無形資產之評價」規範，辨認無形資產之「可辨認」性，下列之敘述何者有誤？ (A)係可分離，即可與企業分離或區分，且可個別或隨相關合約、可辨認資產或負債出售、移轉、授權、出租或交換，而不論企業是否有意圖進行此項交易；(B)由合約或其他法定權利所產生，而不論該等權利是否可移轉；(C)係可分離，即可與企業分離或區分，且可個別或隨相關合約、可辨認資產或負債出售、移轉、授權、 出租或交換，且企業應有意圖進行此項交易；(D)由合約或其他法定權利所產生， 而不論該等權利是否可與企業或其他權利及義務分離,"<a href=""/item-13.%E4%BE%9D%E8%A9%95%E5%83%B9%E6%BA%96%E5%89%87%E5%85%AC%E5%A0%B1%E7%AC%AC%E4%B8%83%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E8%A9%95%E5%83%B9%E3%80%8D%E8%A6%8F%E7%AF%84%EF%BC%8C%E8%BE%A8%E8%AA%8D%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E3%80%8C%E5%8F%AF%E8%BE%A8%E8%AA%8D%E3%80%8D%E6%80%A7%EF%BC%8C%E4%B8%8B-3251938.htm"">13.依評價準則公報第七號「無形資產之評價」規範，辨認無形資產之「可辨認」性，下列之敘述何者有誤？ (A)係可分離，即可與企業分離或區分，且可個別或隨相關合約、可辨認資產或負債出售、移轉、授權、出租或交換，而不論企業是否有意圖進行此項交易；(B)由合約或其他法定權利所產生，而不論該等權利是否可移轉；(C)係可分離，即可與企業分離或區分，且可個別或隨相關合約、可辨認資產或負債出售、移轉、授權、 出租或交換，且企業應有意圖進行此項交易；(D)由合約或其他法定權利所產生， 而不論該等權利是否可與企業或其他權利及義務分離</a>",,https://yamol.tw/item-13.%E4%BE%9D%E8%A9%95%E5%83%B9%E6%BA%96%E5%89%87%E5%85%AC%E5%A0%B1%E7%AC%AC%E4%B8%83%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E8%A9%95%E5%83%B9%E3%80%8D%E8%A6%8F%E7%AF%84%EF%BC%8C%E8%BE%A8%E8%AA%8D%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E3%80%8C%E5%8F%AF%E8%BE%A8%E8%AA%8D%E3%80%8D%E6%80%A7%EF%BC%8C%E4%B8%8B-3251938.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,14,14.依評價準則公報第七號「無形資產之評價」規範，商譽之價值為採用評價方法所估計之企業權益價值減除可辨認淨資產價值後之剩餘金額，其形成之要素，下列 何者有誤？ (A)未來資產所產生之效益，例如新客戶及未來技術；(B)人力團隊所產生之效益， 包括該人力團隊之成員所發展之智慧財產；(C)組合及繼續經營價值；(D)企業擴展 業務至不同市場之機會,"<a href=""/item-14.%E4%BE%9D%E8%A9%95%E5%83%B9%E6%BA%96%E5%89%87%E5%85%AC%E5%A0%B1%E7%AC%AC%E4%B8%83%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E8%A9%95%E5%83%B9%E3%80%8D%E8%A6%8F%E7%AF%84%EF%BC%8C%E5%95%86%E8%AD%BD%E4%B9%8B%E5%83%B9%E5%80%BC%E7%82%BA%E6%8E%A1%E7%94%A8%E8%A9%95%E5%83%B9%E6%96%B9%E6%B3%95%E6%89%80%E4%BC%B0%E8%A8%88-3251939.htm"">14.依評價準則公報第七號「無形資產之評價」規範，商譽之價值為採用評價方法所估計之企業權益價值減除可辨認淨資產價值後之剩餘金額，其形成之要素，下列 何者有誤？ (A)未來資產所產生之效益，例如新客戶及未來技術；(B)人力團隊所產生之效益， 包括該人力團隊之成員所發展之智慧財產；(C)組合及繼續經營價值；(D)企業擴展 業務至不同市場之機會</a>",,https://yamol.tw/item-14.%E4%BE%9D%E8%A9%95%E5%83%B9%E6%BA%96%E5%89%87%E5%85%AC%E5%A0%B1%E7%AC%AC%E4%B8%83%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E4%B9%8B%E8%A9%95%E5%83%B9%E3%80%8D%E8%A6%8F%E7%AF%84%EF%BC%8C%E5%95%86%E8%AD%BD%E4%B9%8B%E5%83%B9%E5%80%BC%E7%82%BA%E6%8E%A1%E7%94%A8%E8%A9%95%E5%83%B9%E6%96%B9%E6%B3%95%E6%89%80%E4%BC%B0%E8%A8%88-3251939.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,15,15.依國際會計準則第 38 號「無形資產」 (IAS 38－Intangible Assets) 之規範，下列何者符合其所涵蓋之「無形資產」？ (A)商譽；(B)購入之研究發展計畫；(C)權益投資；(D)以上皆是,"<a href=""/item-15.%E4%BE%9D%E5%9C%8B%E9%9A%9B%E6%9C%83%E8%A8%88%E6%BA%96%E5%89%87%E7%AC%AC+38+%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E3%80%8D+%28IAS+38%EF%BC%8DIntangibl-3251940.htm"">15.依國際會計準則第 38 號「無形資產」 (IAS 38－Intangible Assets) 之規範，下列何者符合其所涵蓋之「無形資產」？ (A)商譽；(B)購入之研究發展計畫；(C)權益投資；(D)以上皆是</a>",,https://yamol.tw/item-15.%E4%BE%9D%E5%9C%8B%E9%9A%9B%E6%9C%83%E8%A8%88%E6%BA%96%E5%89%87%E7%AC%AC+38+%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E3%80%8D+%28IAS+38%EF%BC%8DIntangibl-3251940.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,16,16.依國際會計準則第 38 號「無形資產」 (IAS 38－Intangible Assets) 之規範， 下列敘述何者有誤？ (A)一台經由電腦操控之機械工具，若無特定軟體則無法運作時，則電腦軟體為相關硬體之一部分，應將其視為不動產、廠房及設備；(B)一台電腦之作業系統應將其視為電腦硬體之一部分；(C)企業之研究及發展活動可能產出具實體形式之資產 (例如原型(prototype))，如該資產之實體要素乃次要於其無形之組成部分時，則該 實體部分應一併作為無形資產處理；(D)當電腦軟體並非作業系統之一部分，但仍可視為電腦硬體之一部分,"<a href=""/item-16.%E4%BE%9D%E5%9C%8B%E9%9A%9B%E6%9C%83%E8%A8%88%E6%BA%96%E5%89%87%E7%AC%AC+38+%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E3%80%8D+%28IAS+38%EF%BC%8DIntangibl-3251941.htm"">16.依國際會計準則第 38 號「無形資產」 (IAS 38－Intangible Assets) 之規範， 下列敘述何者有誤？ (A)一台經由電腦操控之機械工具，若無特定軟體則無法運作時，則電腦軟體為相關硬體之一部分，應將其視為不動產、廠房及設備；(B)一台電腦之作業系統應將其視為電腦硬體之一部分；(C)企業之研究及發展活動可能產出具實體形式之資產 (例如原型(prototype))，如該資產之實體要素乃次要於其無形之組成部分時，則該 實體部分應一併作為無形資產處理；(D)當電腦軟體並非作業系統之一部分，但仍可視為電腦硬體之一部分</a>",,https://yamol.tw/item-16.%E4%BE%9D%E5%9C%8B%E9%9A%9B%E6%9C%83%E8%A8%88%E6%BA%96%E5%89%87%E7%AC%AC+38+%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E3%80%8D+%28IAS+38%EF%BC%8DIntangibl-3251941.htm
112年 - 112-2 初級無形資產評價管理師能力鑑定試題：無形資產評價概論(一)#120312,https://yamol.tw/exam-112%E5%B9%B4++1122+%E5%88%9D%E7%B4%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E7%AE%A1%E7%90%86%E5%B8%AB%E8%83%BD%E5%8A%9B%E9%91%91%E5%AE%9A%E8%A9%A6%E9%A1%8C%EF%BC%9A%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E8%A9%95%E5%83%B9%E6%A6%82%E8%AB%96%28%E4%B8%80%29-120312.htm,17,17.依國際會計準則第 38 號「無形資產」 (IAS 38－Intangible Assets) 之規範，下列項目何者不得認列為單獨取得無形資產之成本？ (A)管理成本與其他一般間接成本；(B)為使該資產逹營運狀態而直接產生之員工福 利成本；(C)為使該資產逹營運狀態之專業服務費；(D)測試資產是否正常運作之成 本,"<a href=""/item-17.%E4%BE%9D%E5%9C%8B%E9%9A%9B%E6%9C%83%E8%A8%88%E6%BA%96%E5%89%87%E7%AC%AC+38+%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E3%80%8D+%28IAS+38%EF%BC%8DIntangibl-3251942.htm"">17.依國際會計準則第 38 號「無形資產」 (IAS 38－Intangible Assets) 之規範，下列項目何者不得認列為單獨取得無形資產之成本？ (A)管理成本與其他一般間接成本；(B)為使該資產逹營運狀態而直接產生之員工福 利成本；(C)為使該資產逹營運狀態之專業服務費；(D)測試資產是否正常運作之成 本</a>",,https://yamol.tw/item-17.%E4%BE%9D%E5%9C%8B%E9%9A%9B%E6%9C%83%E8%A8%88%E6%BA%96%E5%89%87%E7%AC%AC+38+%E8%99%9F%E3%80%8C%E7%84%A1%E5%BD%A2%E8%B3%87%E7%94%A2%E3%80%8D+%28IAS+38%EF%BC%8DIntangibl-3251942.htm
